329693,T9290001098484,1,0,2.0,1.0,1,2023-10-01,2022-12-22,,,福岡県福岡市西区姪浜駅南３丁目１５－２４－５０１,40.0,135.0,,,,,株式会社Ｔｓｕｋｕｓｈｉ,,,,,
329694,T9290001098518,1,0,2.0,1.0,1,2023-10-01,2023-02-21,,,福岡県糟屋郡新宮町上府北４丁目７番１６号,40.0,345.0,,,,,株式会社ｄｏｃｈａｋｕ,,,,,
329695,T9290001098542,1,0,2.0,1.0,1,2023-10-01,2023-03-06,,,福岡県那珂川市片縄５丁目７番地１－１０１号,40.0,231.0,,,,,株式会社インテリアシン,,,,,
329696,T9290001098575,1,0,2.0,1.0,1,2023-10-01,2022-11-02,,,福岡県福岡市南区平和１丁目５－２０－１０１,40.0,134.0,,,,,株式会社ＥＮＩＴＹ,,,,,
329697,T9290001098625,1,0,2.0,1.0,1,2023-10-01,2023-01-10,,,福岡県福岡市博多区祇園町４番３－９０１号,40.0,132.0,,,,,株式会社松田年生商店,,,,,
329698,T9290001098724,1,0,2.0,1.0,1,2023-10-01,2022-10-20,,,福岡県福岡市城南区七隈４丁目８番２０号,40.0,136.0,,,,,ソルシエール株式会社,,,,,
329699,T9290001098798,1,0,2.0,1.0,1,2023-10-01,2022-11-22,,,福岡県福岡市博多区博多駅南２丁目９番１１号,40.0,132.0,,,,,イオンウエルシア九州株式会社,,,,,
329700,T9290001098848,1,0,2.0,1.0,1,2023-10-01,2022-09-21,,,福岡県福岡市早良区室見４丁目２４番２１号,40.0,137.0,,,,,株式会社Ｇｒａｃｅ,,,,,
329701,T9290001098856,1,0,2.0,1.0,1,2023-10-01,2022-10-21,,,福岡県福岡市南区横手３丁目１０番２９号,40.0,134.0,,,,,株式会社サンコー産業,,,,,
329702,T9290001098864,1,0,2.0,1.0,1,2023-10-01,2022-11-08,,,福岡県糟屋郡志免町南里６丁目６番２１－３０５号,40.0,343.0,,,,,株式会社佑翔,,,,,
329703,T9290001099078,1,0,2.0,1.0,1,2023-10-01,2023-02-14,,,福岡県福岡市東区みなと香椎３丁目１番１号西棟４１４号,40.0,131.0,,,,,株式会社グランドファーム,,,,,
329704,T9290001099094,1,0,2.0,1.0,1,2023-10-01,2023-03-22,,,福岡県福岡市南区大楠２丁目２０番１－５０２号,40.0,134.0,,,,,株式会社ＳＤＩ,,,,,
329705,T9290001099103,1,0,2.0,1.0,1,2023-10-01,2023-03-23,,,福岡県福岡市博多区御供所町１１番３５号,40.0,132.0,,,,,株式会社ＣＡＥＲＡＮＡ,,,,,
329706,T9290001099177,1,0,2.0,1.0,1,2023-10-01,2022-11-28,,,福岡県福岡市東区八田２丁目１７番１６号,40.0,131.0,,,,,株式会社Ｊ‐ＴＥＣ,,,,,
329707,T9290001099210,1,0,2.0,1.0,1,2023-10-01,2022-12-16,,,福岡県大川市大字大橋４３４番地４,40.0,212.0,,,,,古賀資材株式会社,,,,,
329708,T9290001099227,1,0,2.0,1.0,1,2023-10-01,2023-01-11,,,福岡県福岡市早良区次郎丸１丁目１２－１２,40.0,137.0,,,,,株式会社樋口工務店,,,,,
329709,T9290001099235,1,0,2.0,1.0,1,2023-10-01,2023-01-24,,,福岡県福岡市早良区昭代３丁目４番８－１０３号,40.0,137.0,,,,,株式会社Ｇｏ　ｉｔｓ,,,,,
329710,T9290001099268,1,0,2.0,1.0,1,2023-10-01,2023-02-09,,,福岡県福岡市中央区大手門１丁目８番３号,40.0,133.0,,,,,ＦＦＧ投信株式会社,,,,,
329711,T9290001099326,1,0,2.0,1.0,1,2023-10-01,2023-03-06,,,福岡県福岡市博多区築港本町１３番６号ベイサイドプレイス博多Ｃ館３Ｆ,40.0,132.0,,,,,株式会社ＳＴＩＬＬ,,,,,
329712,T9290001099359,1,0,2.0,1.0,1,2023-10-01,2023-01-27,,,福岡県福岡市東区土井４丁目１９番１１号,40.0,131.0,,,,,株式会社Ｋ　ＭＯＴＯＲＳ,,,,,
329713,T9290001099383,1,0,2.0,1.0,1,2023-10-01,2023-01-12,,,福岡県福岡市博多区博多駅東２丁目４－６,40.0,132.0,,,,,ライズトレーディング株式会社,,,,,
329714,T9290001099400,1,0,2.0,1.0,1,2023-10-01,2023-01-06,,,福岡県宗像市神湊４５４番地３,40.0,220.0,,,,,株式会社高嘉,,,,,
329715,T9290001099482,1,0,2.0,1.0,1,2023-10-01,2022-11-29,,,福岡県福岡市中央区薬院３丁目６番５号,40.0,133.0,,,,,株式会社ミライバ,,,,,
329716,T9290001099573,1,0,2.0,1.0,1,2023-10-01,2022-12-22,,,福岡県春日市下白水南６丁目１１８番地,40.0,218.0,,,,,株式会社よし健,,,,,
329717,T9290001099607,1,0,2.0,1.0,1,2023-10-01,2023-03-17,,,福岡県福岡市東区名子３丁目２０番２０－３０６号グランピアマンション青葉,40.0,131.0,,,,,株式会社ＬｉＣＯＬｉＣＥ,,,,,
329718,T9290001099664,1,0,2.0,1.0,1,2023-10-01,2023-02-09,,,福岡県糸島市二丈福井２７２８番地,40.0,230.0,,,,,株式会社まる制作,,,,,
329719,T9290001099706,1,0,2.0,1.0,1,2023-10-01,2023-01-24,,,福岡県福岡市南区野間４丁目２４番３号,40.0,134.0,,,,,株式会社九サン,,,,,
329720,T9290001099730,1,0,2.0,1.0,1,2023-10-01,2023-02-02,,,福岡県久留米市田主丸町殖木３６１番地１０,40.0,203.0,,,,,株式会社トリプルダブル,,,,,
329721,T9290001099771,1,0,2.0,1.0,1,2023-10-01,2023-03-23,,,福岡県筑後市大字熊野９５３番地８,40.0,211.0,,,,,株式会社中村精肉店,,,,,
329722,T9290001099821,1,0,2.0,1.0,1,2023-10-01,2023-02-21,,,福岡県福岡市南区警弥郷３丁目３０－１０,40.0,134.0,,,,,渡辺株式会社,,,,,
329723,T9290001099854,1,0,2.0,1.0,1,2023-10-01,2023-01-31,,,福岡県福岡市博多区板付６丁目１３番１５号,40.0,132.0,,,,,株式会社ＨＭ２,,,,,
329724,T9290001099953,1,0,2.0,1.0,1,2023-10-01,2023-02-03,,,福岡県八女市本町１２１－１－４,40.0,210.0,,,,,Ｒｉｓｉｎｇ株式会社,,,,,
329725,T9290001100002,1,0,2.0,1.0,1,2023-10-01,2023-02-06,,,福岡県太宰府市大佐野６丁目１２－３７,40.0,221.0,,,,,株式会社メソテック,,,,,
329726,T9290001100134,1,0,2.0,1.0,1,2023-10-01,2023-03-09,,,福岡県福岡市城南区樋井川３丁目１７番７号,40.0,136.0,,,,,ＴＫテクノス株式会社,,,,,
329727,T9290001100142,1,0,2.0,1.0,1,2023-10-01,2023-02-24,,,福岡県小郡市上西鯵坂２２９番地２１,40.0,216.0,,,,,株式会社野口建設,,,,,
329728,T9290001100191,1,0,2.0,1.0,1,2023-10-01,2023-03-22,,,福岡県福岡市中央区今泉１丁目１７番２２号,40.0,133.0,,,,,株式会社ＢＯＫＫＡ,,,,,
329729,T9290001100217,1,0,2.0,1.0,1,2023-10-01,2023-03-28,,,福岡県糟屋郡粕屋町若宮２丁目２０番２０号,40.0,349.0,,,,,株式会社ベター・サンクス,,,,,
329730,T9290001100324,1,0,2.0,1.0,1,2023-10-01,2023-03-28,,,福岡県福岡市博多区博多駅前３丁目２５番２１号,40.0,132.0,,,,,ＪＲ九州ホテルマネジメント株式会社,,,,,
329731,T9290001100456,1,0,2.0,1.0,1,2023-10-01,2023-03-28,,,福岡県久留米市田主丸町八幡９４１番地１２,40.0,203.0,,,,,株式会社精興園,,,,,
329732,T9290001100464,1,0,2.0,1.0,1,2023-10-01,2023-03-08,,,福岡県糟屋郡志免町南里６丁目１番１５号,40.0,343.0,,,,,株式会社レペル,,,,,
329733,T9290001100514,1,0,2.0,1.0,1,2023-10-01,2023-03-08,,,福岡県糟屋郡宇美町若草１丁目３番８号,40.0,341.0,,,,,エアフォルク株式会社,,,,,
329734,T9290001100555,1,0,2.0,1.0,1,2023-10-01,2023-03-06,,,福岡県大川市大字中古賀１０６４番地６,40.0,212.0,,,,,ＦＵＫＩ　ＴＥＣＨＮＯ株式会社,,,,,
329735,T9290002000028,1,0,2.0,1.0,1,2023-10-01,2023-03-13,,,福岡県糟屋郡久山町大字山田１４７２番地２,40.0,348.0,,,,,有限会社三栄設備,,,,,
329736,T9290002000036,1,0,2.0,1.0,1,2023-10-01,2022-04-28,,,福岡県糟屋郡久山町大字久原１８４３番地の６８,40.0,348.0,,,,,有限会社東建住宅,,,,,
329737,T9290002000060,1,0,2.0,1.0,1,2023-10-01,2022-12-22,,,福岡県糟屋郡宇美町原田３丁目３０番２号,40.0,341.0,,,,,有限会社マップコーポレーション,,,,,
329738,T9290002000077,1,0,2.0,1.0,1,2023-10-01,2022-05-12,,,福岡県福岡市西区愛宕浜４丁目２９番６号,40.0,135.0,,,,,有限会社アイ・エイチ福岡,,,,,
329739,T9290002000151,1,0,2.0,1.0,1,2023-10-01,2022-02-21,,,福岡県福岡市西区大字女原１２２番地の１,40.0,135.0,,,,,有限会社池塗料産業,,,,,
329740,T9290002000176,1,0,2.0,1.0,1,2023-10-01,2021-10-19,,,福岡県福岡市西区大字吉武４０３番地の１４,40.0,135.0,,,,,有限会社出水設備工業,,,,,
329741,T9290002000309,1,0,2.0,1.0,1,2023-10-01,2023-02-21,,,福岡県福岡市西区姪の浜５丁目１０番１号７階,40.0,135.0,,,,,株式会社九州シン企画,,,,,
329742,T9290002000416,1,0,2.0,1.0,1,2023-10-01,2021-12-03,,,福岡県福岡市西区拾六町１丁目１８番２８号,40.0,135.0,,,,,古賀工業有限会社,,,,,
329743,T9290002000481,1,0,2.0,1.0,1,2023-10-01,2022-11-11,,,福岡県福岡市西区豊浜１丁目９番地の２１,40.0,135.0,,,,,有限会社三和機材,,,,,
329744,T9290002000548,1,0,2.0,1.0,1,2023-10-01,2022-10-28,,,福岡県福岡市西区下山門１丁目２番１号,40.0,135.0,,,,,有限会社シルヴァ,,,,,
329745,T9290002000564,1,0,2.0,1.0,1,2023-10-01,2022-06-03,,,福岡県福岡市西区周船寺３丁目２０番７号,40.0,135.0,,,,,有限会社スバル西福岡,,,,,
329746,T9290002000606,1,0,2.0,1.0,1,2023-10-01,2022-07-29,,,福岡県福岡市西区今宿東３丁目７番２８号,40.0,135.0,,,,,有限会社総合インテリア誉,,,,,
329747,T9290002000688,1,0,2.0,1.0,1,2023-10-01,2023-01-24,,,福岡県福岡市西区大字飯盛３７３番地の６,40.0,135.0,,,,,玉田建具有限会社,,,,,
329748,T9290002000713,1,0,2.0,1.0,1,2023-10-01,2022-12-14,,,福岡県福岡市西区今宿町３９６番地の５,40.0,135.0,,,,,有限会社テツワ商事,,,,,
329749,T9290002000721,1,0,2.0,1.0,1,2023-10-01,2022-07-05,,,福岡県福岡市西区大字宮浦１０９８番地,40.0,135.0,,,,,有限会社唐泊鉄工所,,,,,
329750,T9290002000762,1,0,2.0,1.0,1,2023-10-01,2023-01-11,,,福岡県福岡市西区拾六町４丁目５５番１号,40.0,135.0,,,,,有限会社中西設備,,,,,
329751,T9290002000779,1,0,2.0,1.0,1,2023-10-01,2023-01-13,,,福岡県福岡市中央区荒戸２丁目１番５号,40.0,133.0,,,,,有限会社なんくる,,,,,
329752,T9290002000812,1,0,2.0,1.0,1,2023-10-01,2023-03-16,,,福岡県福岡市西区大字金武１８７７番地の２,40.0,135.0,,,,,有限会社西島電装,,,,,
329753,T9290002000853,1,0,2.0,1.0,1,2023-10-01,2021-11-11,,,福岡県福岡市西区福重４丁目１１番８号,40.0,135.0,,,,,有限会社波多江白蟻工事所,,,,,
329754,T9290002001034,1,0,2.0,1.0,1,2023-10-01,2022-11-11,,,福岡県福岡市早良区祖原２番８号第２天野ビル２Ｆ,40.0,137.0,,,,,有限会社マコト産業,,,,,
329755,T9290002001042,1,0,2.0,1.0,1,2023-10-01,2022-12-27,,,福岡県福岡市西区室見が丘１丁目１２番２号,40.0,135.0,,,,,有限会社マトバ,,,,,
329756,T9290002001100,1,0,2.0,1.0,1,2023-10-01,2023-02-15,,,福岡県福岡市西区丸川１丁目１５３９番地１,40.0,135.0,,,,,有限会社モリモト,,,,,
329757,T9290002001133,1,0,2.0,1.0,1,2023-10-01,2022-11-02,,,福岡県福岡市西区内浜２丁目８番１２号,40.0,135.0,,,,,有限会社横尾運送,,,,,
329758,T9290002001166,1,0,2.0,1.0,1,2023-10-01,2023-02-02,,,福岡県福岡市西区愛宕１丁目２番１５号,40.0,135.0,,,,,有限会社ラブリーサービス,,,,,
329759,T9290002001190,1,0,2.0,1.0,1,2023-10-01,2022-12-26,,,福岡県福岡市南区西長住２丁目２９番２４号,40.0,134.0,,,,,有限会社愛公園,,,,,
329760,T9290002001208,1,0,2.0,1.0,1,2023-10-01,2022-04-28,,,福岡県福岡市南区大橋２丁目２番１１－８０５号,40.0,134.0,,,,,有限会社アイテックプランニング,,,,,
329761,T9290002001216,1,0,2.0,1.0,1,2023-10-01,2022-06-28,,,福岡県福岡市南区花畑４丁目４番１号,40.0,134.0,,,,,有限会社愛の家,,,,,
329762,T9290002001281,1,0,2.0,1.0,1,2023-10-01,2022-10-25,,,福岡県福岡市南区老司２丁目６番５号,40.0,134.0,,,,,有限会社安藤商店,,,,,
329763,T9290002001298,1,0,2.0,1.0,1,2023-10-01,2022-07-28,,,福岡県福岡市南区大橋１丁目８番１号大橋中央ビル３０８号室,40.0,134.0,,,,,有限会社安部工務店,,,,,
329764,T9290002001364,1,0,2.0,1.0,1,2023-10-01,2022-12-06,,,福岡県福岡市南区玉川町１７番１９号,40.0,134.0,,,,,有限会社池田社寺,,,,,
329765,T9290002001406,1,0,2.0,1.0,1,2023-10-01,2022-03-29,,,福岡県福岡市南区横手南町１８番２３号,40.0,134.0,,,,,有限会社伊藤材木店,,,,,
329766,T9290002001422,1,0,2.0,1.0,1,2023-10-01,2022-10-06,,,福岡県福岡市南区若久２丁目２２番１４号,40.0,134.0,,,,,有限会社井手時計店,,,,,
329767,T9290002001439,1,0,2.0,1.0,1,2023-10-01,2022-09-16,,,福岡県福岡市南区的場２丁目１９番１８号,40.0,134.0,,,,,有限会社井上建具工芸,,,,,
329768,T9290002001521,1,0,2.0,1.0,1,2023-10-01,2021-10-19,,,福岡県福岡市中央区大手門２丁目４番３６号ライオンズ大濠公園グランゲイト１１０４,40.0,133.0,,,,,ｅｓｐｅｒａｎｚａ有限会社,,,,,
329769,T9290002001579,1,0,2.0,1.0,1,2023-10-01,2023-02-09,,,福岡県福岡市南区曰佐４丁目１８番３号,40.0,134.0,,,,,有限会社エフビーエス・トウ,,,,,
329770,T9290002001587,1,0,2.0,1.0,1,2023-10-01,2021-12-07,,,福岡県福岡市城南区樋井川６丁目１１番１０号,40.0,136.0,,,,,有限会社エムエフルーフ,,,,,
329771,T9290002001620,1,0,2.0,1.0,1,2023-10-01,2021-11-29,,,福岡県福岡市城南区鳥飼５丁目１３番４号,40.0,136.0,,,,,大池理容有限会社,,,,,
329772,T9290002001694,1,0,2.0,1.0,1,2023-10-01,2022-08-26,,,福岡県福岡市南区野間４丁目３６番１９号,40.0,134.0,,,,,尾形設備工業有限会社,,,,,
329773,T9290002001703,1,0,2.0,1.0,1,2023-10-01,2022-06-14,,,福岡県福岡市南区大橋３丁目３０番２２号,40.0,134.0,,,,,有限会社奥山企画,,,,,
329774,T9290002001785,1,0,2.0,1.0,1,2023-10-01,2021-10-19,,,福岡県福岡市南区寺塚２丁目２２番５５号,40.0,134.0,,,,,有限会社金子商店,,,,,
329775,T9290002001802,1,0,2.0,1.0,1,2023-10-01,2022-06-24,,,福岡県福岡市南区大楠３丁目２６番１８号,40.0,134.0,,,,,有限会社伽楽,,,,,
329776,T9290002001810,1,0,2.0,1.0,1,2023-10-01,2023-02-15,,,福岡県福岡市南区多賀１丁目４番５号,40.0,134.0,,,,,有限会社カルデイオムラヤマ,,,,,
329777,T9290002001819,1,0,2.0,1.0,1,2023-10-01,2022-06-13,,,福岡県福岡市南区大楠３丁目９番３２号,40.0,134.0,,,,,有限会社川本医科器械,,,,,
329778,T9290002001918,1,0,2.0,1.0,1,2023-10-01,2021-11-01,,,福岡県福岡市南区弥永４丁目１７番４号,40.0,134.0,,,,,有限会社協和ホーム,,,,,
329779,T9290002002016,1,0,2.0,1.0,1,2023-10-01,2022-11-11,,,福岡県福岡市南区屋形原３丁目３３番２３－４０６号,40.0,134.0,,,,,有限会社ケー・ピー・ジー,,,,,
329780,T9290002002032,1,0,2.0,1.0,1,2023-10-01,2022-05-27,,,福岡県福岡市南区鶴田３丁目１７番１６号,40.0,134.0,,,,,有限会社光栄アルミ工業,,,,,
329781,T9290002002040,1,0,2.0,1.0,1,2023-10-01,2022-11-17,,,福岡県福岡市南区大橋２丁目１番１６号,40.0,134.0,,,,,有限会社香雲堂,,,,,
329782,T9290002002123,1,0,2.0,1.0,1,2023-10-01,2022-07-05,,,福岡県福岡市南区桧原５丁目１５番５号,40.0,134.0,,,,,有限会社コバヤシ,,,,,
329783,T9290002002197,1,0,2.0,1.0,1,2023-10-01,2022-12-16,,,福岡県福岡市南区井尻１丁目３６番６号,40.0,134.0,,,,,有限会社なかたに,,,,,
329784,T9290002002370,1,0,2.0,1.0,1,2023-10-01,2022-12-27,,,福岡県福岡市南区西長住３丁目９番２号,40.0,134.0,,,,,有限会社篠原電子,,,,,
329785,T9290002002478,1,0,2.0,1.0,1,2023-10-01,2023-03-14,,,福岡県福岡市南区高宮５丁目１５番３０号,40.0,134.0,,,,,有限会社杉宗,,,,,
329786,T9290002002511,1,0,2.0,1.0,1,2023-10-01,2023-03-06,,,福岡県福岡市城南区東油山５丁目２３番９号,40.0,136.0,,,,,有限会社須和建設,,,,,
329787,T9290002002544,1,0,2.0,1.0,1,2023-10-01,2022-10-28,,,福岡県福岡市南区野間１丁目９番２０号,40.0,134.0,,,,,有限会社積翠会,,,,,
329788,T9290002002552,1,0,2.0,1.0,1,2023-10-01,2022-08-31,,,福岡県福岡市南区若久１丁目３３番１３号,40.0,134.0,,,,,有限会社鮮魚うえだ,,,,,
329789,T9290002002585,1,0,2.0,1.0,1,2023-10-01,2022-08-12,,,福岡県福岡市南区長丘３丁目４番２７号,40.0,134.0,,,,,有限会社園山,,,,,
329790,T9290002002668,1,0,2.0,1.0,1,2023-10-01,2023-01-24,,,福岡県福岡市南区柏原６丁目３１番８号,40.0,134.0,,,,,有限会社タカケン,,,,,
329791,T9290002002718,1,0,2.0,1.0,1,2023-10-01,2023-01-10,,,福岡県福岡市南区鶴田２丁目２番３４号,40.0,134.0,,,,,有限会社高山物流システム,,,,,
329792,T9290002002759,1,0,2.0,1.0,1,2023-10-01,2022-08-31,,,福岡県福岡市博多区博多駅前３丁目１２番３号,40.0,132.0,,,,,玉井親和ビル有限会社,,,,,
329793,T9290002002833,1,0,2.0,1.0,1,2023-10-01,2022-11-11,,,福岡県福岡市南区柏原６丁目３８番１８号,40.0,134.0,,,,,有限会社データ・テック,,,,,
329794,T9290002002858,1,0,2.0,1.0,1,2023-10-01,2023-01-23,,,福岡県福岡市南区皿山２丁目３番２２号,40.0,134.0,,,,,有限会社デンタル・ラボラトリー・エステティック,,,,,
329795,T9290002002899,1,0,2.0,1.0,1,2023-10-01,2023-02-15,,,福岡県福岡市南区皿山４丁目１番５号１階,40.0,134.0,,,,,有限会社徳新サービス,,,,,
329796,T9290002002908,1,0,2.0,1.0,1,2023-10-01,2021-11-16,,,福岡県福岡市南区桧原６丁目４１番１４号,40.0,134.0,,,,,有限会社徳永プランニング,,,,,
329797,T9290002002916,1,0,2.0,1.0,1,2023-10-01,2022-10-25,,,福岡県福岡市南区高宮２丁目１番３８－１０３号,40.0,134.0,,,,,有限会社トモヱ,,,,,
329798,T9290002002924,1,0,2.0,1.0,1,2023-10-01,2022-06-01,,,福岡県福岡市南区塩原４丁目３０番２９号,40.0,134.0,,,,,冨田通商有限会社,,,,,
329799,T9290002002932,1,0,2.0,1.0,1,2023-10-01,2022-04-06,,,福岡県福岡市南区老司１丁目３３番１号,40.0,134.0,,,,,有限会社鳥一番フードサービス,,,,,
329800,T9290002002981,1,0,2.0,1.0,1,2023-10-01,2021-12-03,,,福岡県福岡市南区若久６丁目２１番２２号,40.0,134.0,,,,,有限会社永田工務店,,,,,
329801,T9290002003179,1,0,2.0,1.0,1,2023-10-01,2022-11-17,,,福岡県福岡市南区高木２丁目６番２６号,40.0,134.0,,,,,株式会社博光運送,,,,,
329802,T9290002003303,1,0,2.0,1.0,1,2023-10-01,2022-11-17,,,福岡県福岡市南区大楠３丁目２５番７号,40.0,134.0,,,,,有限会社美容室おしゃれ泥棒,,,,,
329803,T9290002003360,1,0,2.0,1.0,1,2023-10-01,2021-12-07,,,福岡県福岡市南区柳瀬１丁目２番１０号,40.0,134.0,,,,,有限会社福岡店装,,,,,
329804,T9290002003377,1,0,2.0,1.0,1,2023-10-01,2022-12-02,,,福岡県福岡市南区老司３丁目４１番３２号,40.0,134.0,,,,,有限会社福岡冷暖房機商会,,,,,
329805,T9290002003385,1,0,2.0,1.0,1,2023-10-01,2022-10-17,,,福岡県福岡市南区鶴田４丁目１５番３０号,40.0,134.0,,,,,福装冷機有限会社,,,,,
329806,T9290002003526,1,0,2.0,1.0,1,2023-10-01,2022-12-16,,,福岡県福岡市南区大楠１丁目１７番３号,40.0,134.0,,,,,有限会社プロサイン,,,,,
329807,T9290002003542,1,0,2.0,1.0,1,2023-10-01,2022-09-06,,,福岡県福岡市南区清水３丁目１５番１６号,40.0,134.0,,,,,有限会社プランニング・オーク,,,,,
329808,T9290002003559,1,0,2.0,1.0,1,2023-10-01,2022-10-13,,,福岡県福岡市南区大池１丁目２９番８号,40.0,134.0,,,,,有限会社平成ネット化工,,,,,
329809,T9290002003609,1,0,2.0,1.0,1,2023-10-01,2022-05-23,,,福岡県福岡市南区若久６丁目８番２１号,40.0,134.0,,,,,有限会社帆高自動車工業,,,,,
329810,T9290002003617,1,0,2.0,1.0,1,2023-10-01,2022-09-26,,,福岡県福岡市博多区比恵町１７番２９号,40.0,132.0,,,,,有限会社丸幸,,,,,
329811,T9290002003658,1,0,2.0,1.0,1,2023-10-01,2022-08-31,,,福岡県福岡市南区曰佐２丁目２２番５号,40.0,134.0,,,,,毎日リビング株式会社,,,,,
329812,T9290002003716,1,0,2.0,1.0,1,2023-10-01,2022-06-24,,,福岡県福岡市南区大橋２丁目２７番４－７０１号,40.0,134.0,,,,,有限会社ミズキマネキン,,,,,
329813,T9290002003765,1,0,2.0,1.0,1,2023-10-01,2022-11-02,,,福岡県福岡市南区井尻４丁目２番４５号,40.0,134.0,,,,,有限会社宮副地所,,,,,
329814,T9290002003798,1,0,2.0,1.0,1,2023-10-01,2022-06-28,,,福岡県福岡市南区高木２丁目１７番１号,40.0,134.0,,,,,有限会社無津呂商店,,,,,
329815,T9290002003848,1,0,2.0,1.0,1,2023-10-01,2021-12-28,,,福岡県福岡市南区向野２丁目１４番１号,40.0,134.0,,,,,森藤不動産管理有限会社,,,,,
329816,T9290002003872,1,0,2.0,1.0,1,2023-10-01,2022-09-01,,,福岡県福岡市南区桧原７丁目４８番２８号,40.0,134.0,,,,,有限会社山田設備,,,,,
329817,T9290002003930,1,0,2.0,1.0,1,2023-10-01,2022-05-13,,,福岡県福岡市南区那の川１丁目１３番１６号,40.0,134.0,,,,,友盟社印刷有限会社,,,,,
329818,T9290002004037,1,0,2.0,1.0,1,2023-10-01,2021-10-26,,,福岡県福岡市南区高宮３丁目１１番８号,40.0,134.0,,,,,有限会社リード・クリエーション,,,,,
329819,T9290002004045,1,0,2.0,1.0,1,2023-10-01,2021-12-03,,,福岡県福岡市南区寺塚１丁目２６番５号,40.0,134.0,,,,,有限会社リフォームえびす,,,,,
329820,T9290002004061,1,0,2.0,1.0,1,2023-10-01,2022-08-04,,,福岡県福岡市南区柏原３丁目３３番４８号,40.0,134.0,,,,,有限会社菱友,,,,,
329821,T9290002004128,1,0,2.0,1.0,1,2023-10-01,2022-08-08,,,福岡県福岡市東区香住ケ丘２丁目８番３３号,40.0,131.0,,,,,有限会社青柳住宅設備機器,,,,,
329822,T9290002004144,1,0,2.0,1.0,1,2023-10-01,2021-11-17,,,福岡県福岡市東区二又瀬新町１１番２７号,40.0,131.0,,,,,有限会社曙工業所,,,,,
329823,T9290002004177,1,0,2.0,1.0,1,2023-10-01,2021-12-03,,,福岡県福岡市東区下原１丁目２７番３１号,40.0,131.0,,,,,有限会社天冨,,,,,
329824,T9290002004202,1,0,2.0,1.0,1,2023-10-01,2022-06-07,,,福岡県福岡市東区馬出５丁目７番１４号,40.0,131.0,,,,,有限会社イング,,,,,
329825,T9290002004227,1,0,2.0,1.0,1,2023-10-01,2022-04-26,,,福岡県福岡市東区高美台４丁目２０番８号,40.0,131.0,,,,,有限会社伊藤蟻研,,,,,
329826,T9290002004251,1,0,2.0,1.0,1,2023-10-01,2022-10-04,,,福岡県福岡市博多区東比恵３丁目４番２号,40.0,132.0,,,,,有限会社五和機電,,,,,
329827,T9290002004268,1,0,2.0,1.0,1,2023-10-01,2022-06-07,,,福岡県福岡市東区松島１丁目１３番１７号,40.0,131.0,,,,,有限会社因幡鉄工所,,,,,
329828,T9290002004276,1,0,2.0,1.0,1,2023-10-01,2022-11-29,,,福岡県福岡市東区千早５丁目１７番５号,40.0,131.0,,,,,有限会社今林商事,,,,,
329829,T9290002004284,1,0,2.0,1.0,1,2023-10-01,2022-04-27,,,福岡県福岡市東区香椎駅前２丁目１２番１７号,40.0,131.0,,,,,有限会社岩崎ビル,,,,,
329830,T9290002004292,1,0,2.0,1.0,1,2023-10-01,2022-09-13,,,福岡県福岡市東区松島３丁目５番１７号,40.0,131.0,,,,,有限会社岩本商会,,,,,
329831,T9290002004326,1,0,2.0,1.0,1,2023-10-01,2022-05-13,,,福岡県福岡市東区箱崎２丁目１６番２６号,40.0,131.0,,,,,有限会社梅津酒店,,,,,
329832,T9290002004342,1,0,2.0,1.0,1,2023-10-01,2023-02-02,,,福岡県福岡市東区八田３丁目２８番１８号,40.0,131.0,,,,,有限会社映光社,,,,,
329833,T9290002004350,1,0,2.0,1.0,1,2023-10-01,2023-02-02,,,福岡県福岡市東区筥松１丁目１０番５号,40.0,131.0,,,,,有限会社エイチ・エム・アオヤギ,,,,,
329834,T9290002004359,1,0,2.0,1.0,1,2023-10-01,2022-04-06,,,福岡県福岡市東区千早５丁目１１番１３号,40.0,131.0,,,,,有限会社エクセル,,,,,
329835,T9290002004409,1,0,2.0,1.0,1,2023-10-01,2021-12-27,,,福岡県福岡市東区香椎駅前２丁目１４番５号,40.0,131.0,,,,,有限会社エムコーポレーション,,,,,
329836,T9290002004425,1,0,2.0,1.0,1,2023-10-01,2022-09-30,,,福岡県福岡市東区原田２丁目１７番２３号,40.0,131.0,,,,,有限会社オーイケ和光,,,,,
329837,T9290002004441,1,0,2.0,1.0,1,2023-10-01,2022-11-02,,,福岡県糟屋郡粕屋町大字仲原２４８９番２,40.0,349.0,,,,,有限会社大岳自工,,,,,
329838,T9290002004499,1,0,2.0,1.0,1,2023-10-01,2022-07-12,,,福岡県福岡市東区土井２丁目４番１６号,40.0,131.0,,,,,有限会社オリオンクレーン,,,,,
329839,T9290002004565,1,0,2.0,1.0,1,2023-10-01,2022-09-02,,,福岡県福岡市東区高美台１丁目１５番１号,40.0,131.0,,,,,有限会社神屋工業,,,,,
329840,T9290002004573,1,0,2.0,1.0,1,2023-10-01,2023-01-31,,,福岡県福岡市東区松崎２丁目２番２号,40.0,131.0,,,,,有限会社川口技設,,,,,
329841,T9290002004598,1,0,2.0,1.0,1,2023-10-01,2023-01-06,,,福岡県福岡市東区原田４丁目１番３４号,40.0,131.0,,,,,有限会社九州おしぼり,,,,,
